,3000_1m,4000_1m,5000_1m,6000_1m,3000_3m,4000_3m,5000_3m,6000_3m,3000_6m,4000_6m,5000_6m,6000_6m,3000_12m,4000_12m,5000_12m,6000_12m
333,0,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7
334,2,0,0,0,4,7,7,7,6,7,7,7,7,7,7,7
335,2,0,1,0,4,7,7,7,7,7,7,7,7,7,7,7
336,2,4,1,2,4,7,7,7,6,7,7,7,7,7,7,7
337,0,1,1,0,6,7,7,7,7,7,7,7,7,7,7,7
338,0,0,0,1,6,7,7,7,7,7,7,7,7,7,7,7
339,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7
340,0,0,0,1,7,6,7,7,7,7,7,7,7,7,7,7
341,0,0,0,0,7,6,7,7,7,7,7,7,7,7,7,7
342,0,2,2,3,6,6,7,7,7,7,7,7,7,7,7,7
343,1,1,2,0,6,6,7,7,7,7,7,7,7,7,7,7
344,0,1,0,2,7,7,7,7,7,7,7,7,7,7,7,7
345,0,0,0,0,6,7,7,7,7,7,7,7,7,7,7,7
346,0,0,0,0,4,7,7,7,7,7,7,7,7,7,7,7
347,0,0,0,0,7,6,7,7,7,7,7,7,7,7,7,7
348,0,0,0,2,6,7,7,7,7,7,7,7,7,7,7,7
349,0,0,1,1,4,7,6,7,7,7,7,7,7,7,7,7
350,0,0,0,0,4,7,7,7,7,7,7,7,7,7,7,7
351,0,0,0,0,5,7,7,7,7,7,7,7,7,7,7,7
352,0,0,0,0,6,7,7,7,7,7,7,7,7,7,7,7
353,0,0,1,0,6,7,7,7,7,7,7,7,7,7,7,7
354,0,0,0,2,7,7,7,7,7,7,7,7,7,7,7,7
355,1,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7
356,1,0,0,0,6,7,7,7,7,7,7,7,7,7,7,7
357,0,0,0,0,4,7,7,7,7,7,7,7,7,7,7,7
358,0,0,0,0,6,7,7,7,7,7,7,7,7,7,7,7
359,0,0,0,1,7,7,7,7,7,7,7,7,7,7,7,7
360,1,1,0,2,7,6,7,7,7,7,7,7,7,7,7,7
361,2,0,0,2,6,7,7,7,7,7,7,7,7,7,7,7
362,2,0,0,0,6,7,7,7,7,7,7,7,7,7,7,7
363,2,0,0,0,6,7,7,7,6,7,7,7,7,7,7,7
364,0,0,0,0,6,7,7,7,7,7,7,7,7,7,7,7
365,0,0,1,0,7,6,7,7,7,7,7,7,7,7,7,7
366,2,5,2,4,6,5,7,7,7,7,7,7,7,7,7,7
367,4,1,2,2,5,7,7,6,6,7,7,7,7,7,7,7
368,4,2,0,2,6,6,7,6,7,7,7,7,7,7,7,7
369,4,1,2,4,5,5,7,6,6,7,7,7,7,7,7,7
370,4,1,0,0,5,6,6,7,6,7,7,7,7,7,7,7
371,2,1,1,1,5,5,7,7,7,7,7,7,7,7,7,7
372,0,2,2,5,6,7,6,7,7,7,7,7,7,7,7,7
373,2,2,4,4,7,7,7,6,7,7,7,7,7,7,7,7
374,0,2,2,2,7,6,7,7,7,7,7,7,7,7,7,7
375,2,1,2,2,6,6,7,7,7,7,7,7,7,7,7,7
376,0,1,1,2,6,5,7,7,7,7,7,7,7,7,7,7
377,2,1,1,2,6,7,7,7,7,7,7,7,7,7,7,7
378,2,0,4,4,5,5,7,5,7,7,7,7,7,7,7,7
379,1,4,2,2,5,6,6,7,7,7,7,7,7,7,7,7
380,0,0,0,2,5,7,6,6,7,7,7,7,7,7,7,7
381,2,1,1,1,6,6,6,7,7,7,7,7,7,7,7,7
382,0,0,0,2,5,5,6,7,7,7,7,7,7,7,7,7
383,1,0,1,1,5,6,6,7,7,7,7,7,7,7,7,7
384,0,2,3,2,5,5,7,6,7,7,7,7,7,7,7,7
385,1,2,4,4,6,7,7,7,7,7,7,7,7,7,7,7
386,0,0,4,1,5,7,7,6,7,7,7,7,7,7,7,7
387,0,1,1,2,5,7,6,7,7,7,7,7,7,7,7,7
388,0,0,2,2,4,7,7,5,7,7,7,7,7,7,7,7
389,1,1,1,1,5,6,7,7,7,7,7,7,7,7,7,7
390,2,1,5,4,7,5,7,7,7,7,7,7,7,7,7,7
391,2,2,2,4,5,6,6,7,7,7,7,7,7,7,7,7
392,2,0,1,3,5,6,7,6,7,7,7,7,7,7,7,7
393,1,1,1,2,6,7,7,7,7,7,7,7,7,7,7,7
394,2,0,2,2,5,6,7,7,6,7,7,7,7,7,7,7
395,4,1,1,0,6,7,7,7,7,7,7,7,7,7,7,7
396,4,2,3,5,5,5,6,6,6,7,7,7,7,7,7,7
